driver_id,risk_level,reputation,latitude,longitude
91d5971f04163cebbdebbf3478b6fb9c,1,3.9,,
91d63c45eeb66c6e21a1e308ebb1552b,1,3.6,,
91d7b4fb64ac2cc6140e4acc1c44438e,2,3.4,,
91da0f105f87381f35213530f7182588,3,4.2,,
91db872c25d2a2723774780d14dd154e,1,4,,
91dcb6321f444e869d3a916c79dd26ee,1,3.5,,
91df1b31667fdceda60205c184344374,2,3.8,,
91df57808c27a4135857274a287c64f3,3,3.6,,
91e21ab131b5fa93e9c95f7998afd20d,1,3.3,,
91e293d64990a3ecb7dd2af154e05a4d,2,4,,
91e9348e7d2fd6c7f76b7222517f9b77,2,3.5,,
91ecf0ef10dbd9c7ca6cdfb9f925ee21,2,3.8,,
91ecf4cbcc1790b2423731f1bbb229fb,3,4,,
91ed0149c74720e9d5307d342be43177,1,3.6,,
91f1d9e5de1fea8e668546168cc1593e,1,3.2,,
91f2618e789ca6f1549415b7e29953a5,1,4,,
91f3d0823feebf9ccf92bb72d9c9d415,2,4,,
91f723e554c1ed35ecfd100c65fde8c2,1,3.1,,
91f7f7a630651d30767ab0a7d2a502c3,1,3,,
91f845f40511f6ae0d71cf735558a24c,3,3.6,,
91fb4791595393bb74c7c3336cec9a92,2,3.5,,
91fbe61806d9a4df32d1012331e5770c,1,4,,
91fc9f6c436392f21ce664b48c7f7e02,2,2.9,,
92027e862ac3c1022005b60063d23a45,3,3.3,,
920288b782b7cf55c334f5384b222142,2,4,,
9209467fb6cd750811a1e1e93dabfb86,1,3.7,,
920952ddc8d27b3c5d7ca1fe61acd8d7,3,3.2,,
920e4677fe626b8a8f03e9d8b20bb425,1,3.8,,
9212fafe6826195d9c6cee902e6c3743,2,3.6,,
921ce043c9e5e92884727664ffcf7fde,2,4,,
922051e7362b39cee9b27b862c6bfe8a,1,3.8,,
92209d4bc6dd396bac82748e2ce32743,2,3.5,,
9222b517769a18ee3a79d1b6feb97033,3,3.3,,
9223a46bbd1030fd535755dfed631cbf,1,3.2,,
92258683dca3ebd7dc6dfb8aa8b3194a,1,4,,
922a14e8f2c06f4f9b53bf71e3ff49c2,2,3.5,,
92305f5592001250cfdf39ead56c68d8,2,3.8,,
9230ce1a875d75dd30f451d2ed6516c5,1,3.8,,
9234c457266825706b23bb707f3cd788,1,3.8,,
923b7120b23ed314b3f407ed84da5a3f,3,3.7,,
923bbba830637cef29c67ffc7203a444,3,2.7,,
9240bed473281e0df5d10ef1d4ecb9a3,2,3.8,,
924435be55e08ac278c428e5e2451fe8,2,4,,
924dff58d01cf24909824d459f997fea,1,3.4,,
92534a483643039c9d45e4b3547168b9,3,3.8,,
9256286b823c7b98f17e12666770d28e,1,3.4,,
925a91b4f9c9cb77462df2b99be65482,2,3.1,,
925b0c92c9a48b3ccbe0e2803970a644,2,3,,
925de31c0ce57214016584e875840be9,1,3.8,,
92629a931706ba26e0d03a0168744fe2,1,3.2,,
926344fdcbfe7a6acf472282b38f6f75,1,4,,
9269c6400b1b494609339dcd445f2155,2,3.5,,
92715e440c2032e0dfca0fe8b1698ff0,1,3.8,,
927489c019a7dc5afaf7b32e243f9f90,1,3.6,,
9280815032c28da375148d34f94b22c1,1,3.5,,
9281d7b8d928659bdf21ace3680be475,1,3.8,,
92879520af5ec26405c0279bb65bd634,1,3.2,,
9288f4ac86037036c98b93149aa13372,2,4,,
928d2cbda70638769ba9058102865225,2,4.1,,
9290b36a5a1cfdd45032c363bd6faeea,1,3.5,,
92961d199497bef31c86a1cdd4bfbdf5,1,3.8,,
9298d1149cc5342c6337bff0ed457a32,1,4.1,,
929d593672f4fca67e9baf5cfeef8a01,2,3.2,,
929f6da618360b83cc7da7dccd073190,1,3.8,,
92a2401773abdacbce27049b0e4cfa76,1,3.7,,
92a30981ddc224d23180bc1eff041ed5,2,4,,
92a85d3ddf7d869834616c6a8560a72e,1,4,,
92b921bc1fab2c5f9b4b7f103d742818,3,4.3,,
92c07d97507f2a1078d43ecf03b4a581,3,4,,
92c1118552cd2f89fb6fed9d0a31a439,1,3.7,,
92c5a7181ceb16519225c562d51592ec,1,3.2,,
92c6d76f91bab41ca4d0fa7d7f54d5b4,3,3.1,,
92cad39e4fabe6c0957a7212f7b767c2,1,4,,
92ce70f26e934e8bbf604df3b48f2f04,1,3.8,,
92d3ee368f75fe189200ae84b392d83e,1,4.2,,
92d7996edd5ccc52e553a4a3c0f66d51,1,3.1,,
92d7baed94cfa1d83b8a1eaf6d9c54b7,2,3.8,,
92db3d2deddbffdcf58308fc40cbe962,2,3.6,,
92dd26b4cb8e03ae6d7c636ee38b017c,1,4,,
92e12b6802e457a22285167fb5c0ccaa,1,3.7,,
92e445b43b6c053e724b3930c141d9b4,2,3.7,,
92eed3719bb2fa904f6088afdb6652aa,3,3.8,,
92f634733e2c80abfdd1d0c97cba9d8c,3,3.6,,
92f8f96f64be442e91cb0306f57591be,3,3.3,,
92f932dcc38147d9973a0d8830c1ce0c,3,4,,
92fc69548f05f17890e957bc59f6d3a9,2,2.6,,
93010884bf427461276a685524837552,2,3.8,,
93067c40efd634affdb9b941fba52d39,1,3.6,,
9308cba82ea53a6625cd8a5cbe311d4a,3,3.7,,
9308e2ef1c500e48c1152166937b620a,2,3.8,,
930c2dba6e7cc468a2dda88312ed8760,1,2.9,,
930e11afced4fd13f779f1a64049cf57,3,4,,
9315eb8a53f26f676328d7fcb12decc5,1,3.5,,
9316a81d5b652a4ec43865751ecdecd1,2,3.5,,
9316aad23b472c6c76e87c309db7bd64,1,4,,
931a3ec5a90aae6c18d0ecfdc4916d30,2,3.7,,
931ced817d0adb0f22b7ac92ac401a70,2,3.8,,
9325e1642e0b2aa57d2fa92478f1b861,1,3.1,,
9326dcdcc62c8877732c48eb0874e13e,3,4.3,,
932eeea73a8ab14d65439b8df572d7f6,1,4.3,,
932fa1b9417dd07b9c0491ada728a875,3,3.2,,
933126d5a556f0d63af364076203d726,1,4,,
9338c7ac72e691e8dc7095d7289c71b7,2,4,,
9339e036184aead12ffc27939c095cfb,1,4.3,,
9339f52f8b07fedf886c2391ab46369a,1,3.3,,
933c4c7d49b011b8a0b0a2f11c6f658f,1,4,,
93424f83e96b45b858cdacc325b015fe,3,3.2,,
9349b1e079e5fa3b51d6d18d1ea7578e,1,3.9,,
934aabb0e9d79fa1e3a50b34a1f93136,2,4.3,,
934ab4eb4eda42fde4f7b250bf8f2d47,1,4.3,,
934b485cb462339a7c35faec9ccdf911,1,3.3,,
9350560e1c81ad8360985ab33e728699,1,3.4,,
9352422e6bb3b9b7ba64110a16f6f38f,1,3.4,,
9357a298ef032bca15ffbf407483d462,2,3.8,,
935b4a0b545e19005333b09bf5cb6641,2,3.8,,
9363a6c6a72fa602297f2e288e4e0b7e,1,3.5,,
936ac4242c15664880ee325409adfa17,2,3.1,,
936b3b15e3cc65639cb9df8e3f27f6bd,2,4,,
93744233ccae22ce33d2e3c09d906dda,1,3.8,,
937529fef2fc21fc1ecd52190fe86afa,1,4.3,,
937aa7da399a0a5022730bc9240e6aa0,2,3.5,,
937ab69f037decc795072f2f3cf2018d,3,4,,
938654161bfefecad241f72e62b2b6df,2,3.6,,
939214f555e86b42ac594f8fbfbb7af4,2,3.1,,
93950306b609653a7e098e18b019d176,2,3.6,,
9398b60c1234b50b7dda507c46bd11bf,1,3.7,,
939f1d9ce7e969b0f31060e2b2c827c2,1,4.2,,
93a30d3e38f3dd380616fa5395e4bf5d,2,3.7,,
93a465883ad315af3551f575e4dae1ca,1,3.4,,
93b44a69ee04ddebd7b04eb04c601148,2,3,,
93b95be86e957fabf1e4986548c93a60,2,3.8,,
93bc0f809fadef2d98ed082df7b250e3,1,3.7,,
93bc2e50f5eee96d16c4b6653a8ccc56,1,4,,
93bca89692ee4f6c62bb8a1b7131c927,1,3.2,,
93bd9b3fff53a58509004d7693a4e9fc,2,3.7,,
93bf102752e51878722404d563e3b8e5,2,4,,
93bf9d5e2821b2dc803e3381317edc69,3,4,,
93bfb749c7f44bc5a2266d646c94bfa5,1,4.3,,
93c4a2faf0909c8f1a9086aef7b6293b,1,3.5,,
93c52f5b578054e9e6f3e128a5954f2e,1,3.1,,
93cd1947a509bcc60805e1f75ef19c1a,2,3.1,,
93d0288a8b828e4ee11c344f696bf86b,2,4.3,,
93d1e8ab84420fec04c93db35424948d,1,4,,
93d1f6b7a54c1debe2ee38e5336b9639,2,2.3,,
93d521b2175bcf328d8e8f652e0dc550,1,3.8,,
93d945a90eecbb03a29b4fb0d853fa6e,2,3.5,,
93e1062481cb3af8e21633d0b755abee,2,4,,
93e3060bae49f32b821afd7106d21866,1,3.6,,
93e3cd9f8961d557c7c901044761caf3,1,3.5,,
93e46ff8684859c914711d0a451a4752,2,3.7,,
93e8def56cccedad2a76b2d6ddd3dd51,1,3,,
93eb3374d1bd166477ae56969492cd8f,2,4,,
93ecf1caa50ae7561543f8bcdd0f852e,1,3,,
93ed419f86f63e4cd3fe2c3b6606eba0,1,2.6,,
93ef1a6ae06f7aa9f10600195c618900,2,3.2,,
93f5f1cdf5ed492f8c146d53d58bfaf7,2,3.6,,
93f7759dfe3b4e3f624294c6a481e6a6,1,3.4,,
93f8e227f375d3d5dff660fe30c56b0a,2,3.2,,
93f8f07fd819409ab5048483bd73d1dc,2,3.5,,
93feebd4579b34d6506882581dbc634c,2,4.3,,
940c4473dced1ff9bb87351ca581620c,1,3.1,,
940d4fe341132fbfe79c260aef2616a9,1,3.3,,
9411c0ff37dd716c2d39019e00edc236,1,4,,
94140d1b826fe303cfa5d8bd929a37cf,1,2.9,,
9414df0c3f55218b2bdf0c5454441363,1,2.9,,
941667cd058effda9da0e60205d70693,1,3.7,,
941741e14ccecf93361eafca92308098,2,3.7,,
941a243c54fc7e9da679beb7de5c128c,1,3.9,,
941fa45e1b5ff3de2ca9921c43ab4e20,1,4.2,,
9422455079d00ee28d3504e821316e17,2,2.8,,
9422b6d131b303880a7cc8a50d2cac60,1,3.9,,
94238b3babeed6d4b02bcbc612deb873,2,4.2,,
9423db0cdaa93696762728cf89c616f7,3,3.8,,
9424b20785a9ec9968c3e7db6d9f2b99,1,4,,
94251d851036a6da796ca2352a19d533,2,3.6,,
942e534f71c70d32a72758352422f6b9,2,3.3,,
9430c14e3fc9b78dbe6837af6e3d79f2,3,3.4,,
94324b4b3ffeb0eaa74b41e0716a295d,1,3.6,,
9432b61699619dc27a86020522f1207a,1,4.2,,
94335aaa9969d1d88e0a3869defd7df9,1,3.4,,
943819977c38fe314f83151cd98376ce,3,3.4,,
94439fd4987bfddfcc468315d5f37a53,2,4,,
9443bae2b7a9bae5e2b09a3c88210523,1,3.5,,
9443c228b8ec46e3490b7d277dff55b9,1,3.1,,
94449c9efcf23291be28f1bdd87e2ee0,1,3.8,,
94499993877ed05b026069394f992be4,1,4.3,,
944e39da81cc0b380056a766c5ba0de4,2,3.6,,
94564197c38f25b760dda1c164e47431,2,4.3,,
945b799caa544237174b861fd2815693,2,4.3,,
94623fafe118033b1bf71fa1c5575192,1,3.4,,
9464cff743d4099de0ba18170789291a,2,4,,
9468808ca89828b6d62bab1cf7f05317,1,3.6,,
9469922be4c1073b6a5b68429583ca03,1,3.3,,
946d03f505a1e58090a6220996191032,1,3.4,,
9478d2d62235d49a174f89b609fd0ceb,1,3.5,,
947fce064d8f22582d1e7d38b2cb8567,2,3.6,,
94824125e5bf0ed10b13e3b44868ccd3,2,4,,
9484b8085c77736406d1a87e652e6ae6,2,4.1,,
9485f5ded57835631e728be3165e0643,2,3.9,,
9487ea9248c9f28d45ec763b41fab8d3,1,4.3,,
948b25d2e67619671b4837fb52567a66,1,3.5,,
94913e5295a3e915be7669cd413d52f5,1,2.8,,
949346bd7406b58dbf73ae8806030c51,1,4,,
94939e4a3b183a304d25e0432e833adc,1,3.6,,
9495f77b178c60198df605ad8a5db8ed,3,4.3,,
949e2371f5acdd3e75b1b39bcfa11353,1,4.2,,
94a06f676d664e6509a6f248d3d6f4d9,2,4.3,,
94a433223b31b8192843ac43c30278c6,1,3.4,,
94b5d02388b18ec94871b1e9a4a42876,3,4,,
94bbcb91bd6ebe99c642297eab6b6c07,1,3.6,,
94bc96f8602d86c166fa7559fe6b3729,3,4.2,,
94cf20d5de01666a0fa9be9b19ad6596,2,4.3,,
94cfa618b12a8e54338fe5bcef503581,1,3.6,,
94d2375222a42c3cc92744f63079e84d,1,3.2,,
94d7395f2d00c0cbb26cb5c6143b07b4,1,3.7,,
94db255faa07cdb569885d0733a43b68,1,3.9,,
94e07f9c5c0b9ee3b9cb6de89b0b0af8,2,3.6,,
94e1fcccea5d845d8c174994d5ca19c4,1,4,,
94e2950e5285b42475cef50706d03bc8,3,4.3,,
94e356698677a0e54d91c85848bed95d,3,3.4,,
94e50f4c90f930036754c0d747ebab90,1,3.5,,
94e6665eae049d4cb6a4e74d2acb472e,1,3.9,,
94e9058b293723986bae42f119082337,2,3.5,,
94ef856d068f365fc38d5b7db8a3280a,1,3.3,,
94f5b41aa4e6d3d23a5835038fa899b6,1,4.3,,
94f603334f9378f58387490c83af3ed9,1,3.3,,
94f7c7e09f87f888839c9271daadb1c9,2,3.6,,
94fa59416ebcf7fa5b3630c260fef98e,1,3.9,,
94fcd58a569ef7b1768646b84bd3dc13,1,3,,
94ff487d4b76b5257685fa81296e8092,1,3.5,,
9502daf6cfa01c801882cbe0c6be895b,2,3.8,,
9506c2cc97047a846e29b515902e9642,1,3.6,,
950a7f1e02089e2d2c9461bdee777730,1,4,,
950dc4f0ae295957d4061d50b15bdf60,2,3.4,,
950e83fcbcd57562cfdcc4d81b92fa8a,2,3.6,,
9512dde454092b0fc5fc04a421348fd2,1,3.9,,
95162939954add59c50bd0ab5b55ce45,1,3.6,,
951d7e1788c0aafe23344180ee3f5aa5,1,3.4,,
952445f7e2c63d3530518da8207224a4,1,3.4,,
952913164b7582c20c5037c8ce501e25,2,4,,
952ca5a0a4dae6de08f0683f253efeae,2,4,,
95332ccd98f6a2512f5a95796895a540,3,4,,
953343ec8c5b36df59c761fdc04df0dd,2,3.2,,
953365fce7affd68792bae5e6826d366,1,4,,
95337fdf9a2373233c6875987d6ec9f9,2,4,,
95349771b4d267521640a03dc3ce5a76,2,3.5,,
95350ba2126f2cec353316b8d81518ea,1,3.7,,
953d1d4140f967f47503a8c8a137c15c,2,4.3,,
953d5574c3c2b42da39ea5ce92492d9d,3,3.6,,
95426dfc228ebb252ea29952636aed99,1,4,,
95443398a9ef82434a0bed262ae11129,1,3.3,,
954d4ccf1c3cbf468c774660e8b28adc,2,3.5,,
954ed956a63ed106047f6b4ce5592acf,2,4,,
954f586984168e03ec7f01ac4bbd2138,1,3.5,,
9552c5e5418f11c4d7130793b834abd0,2,3.7,,
955303bfa7b58e92998fc6580e71103c,2,3.8,,
9555bd560c024ed96810c5731206ff01,2,3.7,,
955d2b890b4b913b70f24d4ddebc3047,1,4,,
955e5d9d425c1f1d69e7e4b3eb6976f0,3,4,,
955f63577009206fab3f4b98721be3f1,1,3.3,,
9562bb5cc6afa41c46222d0f9c2d9fa5,1,4,,
9563155e9c6878e218f6d51125db1d74,2,3.1,,
956520c8b6827e5bbe29385331a32873,1,3.3,,
956ad7af1dd254baba926181477d2945,2,4.1,,
956cb5ea644ffa129a996e627099037e,1,4,,
9573dfb24ddfcebce27d841c3dc62de4,2,4.2,,
9578f49fe516adfac97fa04e04272ab1,1,3.8,,
958817a6f53e262d4411d232c5183db6,1,3.6,,
95898a55bd3e8ead8f0074f281b32c86,1,4,,
958d14f4caf21cdf1bc87c500fc60476,1,3.7,,
958e3c771c9bd3287d5e746babbe1c48,2,3.8,,
958eb926a21427913b1f3b11e160df6e,2,3.8,,
95921ac3026f6aaca18c8be0deb701b4,3,3.7,,
9592ee748c11571b9903471cde01333e,3,3.3,,
95a1763abc17d7083425658892e85cdf,1,3.8,,
95a5f8d1c9f4191f7388cca307eabab4,2,4.2,,
95a6c9057e8240bbed384f3f1d58fe14,1,4,,
95a8337c97571490eaf0375893bc755d,3,4.1,,
95b07dc8500907b1b3fc5d11f9e44517,3,3.3,,
95b17beb1e913243540426544d1d7179,1,3.7,,
95b487a9b68db83b48dd35675d78b2ee,3,4,,
95c8352f0a3438e3845d986a2cc776c8,2,4,,
95d93729eeea346ae645045800b585f6,2,3.6,,
95df960fe7f4dba29f3232ce08f66771,3,4,,
95e0bcd9e7b2d825f369c20c22d2c503,2,3,,
95e18cf12a117f1ec6a9b43709af64d7,1,3.9,,
95e2727de798539e301f0365780c994b,1,3.6,,
95e287e87363eb83707fd1e60c88f72a,3,4,,
95e3483dc74d65a0158eb69638293036,2,3.8,,
95e94c3f57d7883b59dc28b2c448a6e0,2,3.1,,
95edc4356228aa976dac86a2560ad06a,1,4,,
95f213828e8e84b4a6c1ce0cbc9aa64c,1,3.5,,
95f55dc606aec39115e4393fc38ffed9,1,3.3,,
95f69925fdf28cc43fb3ec319da60713,2,3.8,,
96023d441455e258640c2e2fde3fa944,1,3.3,,
960af059dcbfb9731e56d4881eda8d7f,1,3.7,,
960c8c66c8d6e4909d0bad2d52715c60,2,3.2,,
960e65731f73ab5f0dabfa9997724330,2,3.2,,
96119c156086cd7ae79016cf75dcfe53,1,3.8,,
961aa658fbb12d2f20a057dd9a09a5df,2,3.6,,
961d7dd4e2d62bc909d3160c2906169e,1,3.8,,
962879acbc560f3ec4e4bd9e36f2df6a,2,3.5,,
963327f8a6479a5b3648730a284fe2ed,3,3.7,,
96364e9e9067d257c58a6f4fc6aa1d1d,3,4,,
9636ea5cf7b8733e5aa36ebe40d41f96,1,2.8,,
96388294b7476b65c7e7c68e5ace6d7e,1,3.7,,
963c591f1204d7ecb90c3b85e3e3cc98,2,3.8,,
963d64cffc345659297626043964d844,1,4,,
963f4c115b772ac01d777af4e717a800,2,3.8,,
964029dcf10fc97f77dc0af5340dadfa,1,3.6,,
9641d73fe177df2a3b91cd63313cf80a,2,3.5,,
96461c9011bb11ec1f68df5d7bb697e4,1,4,,
964d21d8d505d2e6bf54cb05912b5129,2,4,,
964d61310a073692050832bbe53a06f8,1,3.2,,
964e66ddfdca9f1d4d5c546592bc574a,1,4,,
964f7972375a2272eea011e0c7f03bb0,1,4,,
964fbdc4baa9de0069ec4b76d59093a9,1,3.2,,
9652504b4501f23fbe34acf48103b367,2,4.2,,
9658aefd572ff13873c857771c744eb5,1,3.5,,
965cc660b02db3ff1e911f8505973884,1,3.8,,
9668ce6c2f0a78b6dfd400e5072d7d69,2,4.2,,
96698a3e27285af6b2c8ac8aa4e62200,2,3.5,,
966be848303acb03644e5a6903b1ec96,1,3.6,,
9670cd637ddd6ed1031342f6fcc7bc97,2,3.6,,
967122d02532d697e9a9403a32074e74,2,3.6,,
9673d1808707c3ed04709fce1fe2d277,1,3.9,,
9675b6e96313ae3a44935811adbc1d52,1,4,,
9678c385e8ebc102b97f2dd5066343bb,3,3.8,,
967e563cb26267dc92b741e65a6ad3c3,1,3.5,,
9686dbadbd409987d376e4387a1f2ede,1,3.7,,
968922767f84d67484c520ae0507d7b0,3,4,,
96987c5ad875373d92359a19ea8ec13c,1,4,,
9698ed3613eca178ac19dfa79134f952,1,3.4,,
969c8f5ea9ee30f278f80ffa743d50c7,3,3.5,,
96a40b40b15fb89e279b1e2d383d770a,1,3.7,,
96a4b457aadccaad6806cb8ad9897635,2,3.7,,
96a6a28a6b30d29fde10f8e025bf1fa5,1,3.6,,
96aa0ffe387c03cf578395942d7ad48e,1,3.8,,
96ac32d4d4ec80d46c6602d49d13fc2f,1,3.8,,
96adda8f733da320d31a46bcf1a81ea9,1,3.8,,
96af0377a0bbbf3120efeeb58ac78cdb,1,3.8,,
96afb5257fb6019cf5ea2d806a9d2e83,1,3.5,,
96b1a342fd8d1f509ac605c8931b7095,2,3.4,,
96b84b4d95d5ac0f3444e44d5d65495c,2,4,,
96b9172852b97584a4101b3930fda340,2,2.7,,
96c1076011ad379cd7f7c74226cf9bb7,1,4.2,,
96c1a6a33ad98c1c196de493b5c6f310,1,3.2,,
96c3997b12e3cfa98ddd23b7e93a1d07,1,3.5,,
96c5dc21c9f4266a5bc20ca6d75c6db9,1,4,,
96c7e37a905bfcc71d56bdc41f48a2e9,2,4.3,,
96c8c4ebd87edc7b998dc94450864323,1,3.2,,
96cd16ed01ed0f15b67884cb7ef489a5,2,4,,
96cd45379bd55515df6182d9b80e3cef,1,2.8,,
96cdb3d292ff1cad84c04ca3cd154e00,3,4,,
96d62ccfd0efc6e30a31818d65b14855,1,4,,
96d7777138f3609812fb1574a742c170,3,3.6,,
96dab9de853ebc6a909e8ba8e56f00f5,2,4.2,,
96dda0016a056675650538ee5c61465f,3,3.9,,
96df2def4abe3fe27aa41f5257cf3a66,1,3.8,,
96e0128d26fc0e45292b17e14a2d03a7,1,3.8,,
96e13e68251f43034321f30798ede416,1,3.2,,
96e5df39c627963e8c8ae5dd693f0adf,1,3.9,,
96eb98774e3ad7ad5f527a1abd536a7f,2,3.2,,
96f0d07a7c70c36532ce338ee998f214,3,4.3,,
96f309c1de84780656d96205002eb224,2,4,,
96f395c14f70fd7dfcd8aa055fcaf7fc,2,3.8,,
96f6caa09242351354ea501ee79d3c7c,1,3.3,,
96f6ceccf13dff0407ae16a21dfb104d,2,3.5,,
96f701cdbcf71e6b580e1b65acd0ab0d,1,4,,
96f7a24ca76af5628bf8f70fabd41af3,2,3.7,,
96f88c684c583196236e16e4e7241689,2,3.7,,
96fab51f981a3eab09db88cc5fbe21c2,2,3.8,,
96fd3473ba7ccdf0696c70d321579726,2,4.3,,
96ffdcbc4287e447d70946e1f748e4b7,1,3.9,,
9702b83f8816bfe0a07f4cbc50d976c5,1,4,,
9702e45c3e18f8f5aff4822424183aef,1,3.7,,
97038a6d60a9868265b7e745475b2ed3,1,3.7,,
9706445b5bc39882600f89d4310ae6ea,3,3.7,,
97069b119e00ccef496ac694492a1aea,1,3.8,,
97111daf51dff88e7df09fd9bc7b939a,1,3.4,,
971229c0ea390afdf08960d2257a39ea,3,3.9,,
97141e47c3b96fb6fbd9aaeb4fa9a94b,2,3.6,,
9718cb76986ffefee3a6041236cd4b3d,1,3.8,,
9718f61b685f7534c2697baa64efd16c,2,4.3,,
9719aaeeefc6493842d407348e574b5b,2,4,,
971c9b4bb921eddb1b9ae4973bd60ef8,1,4,,
97223734de1d4676177d7d182f808178,2,4,,
97226d37e84c8ab3544088e0d6ecf7b5,1,3.5,,
972360ee42e9dab30ae5eff131296794,2,3.6,,
9729ee156d7c46e03e11902dfe0080d5,1,4,,
972c01fa776cef61b7de7c2ff59129de,2,2.3,,
973116afa6d61c19b237d4eb52f989de,3,3.7,,
9732f89481ece108c2b098359b8d34e6,2,3,,
9734c4c4647772221cf49632d14ec7f8,2,2.4,,
97361ebec5921407ac2685763e197c20,1,3.3,,
973658de18ff67b95d89808f0f36806b,1,4,,
973fcbd87550a7fc94a633af8997359f,1,4,,
9743193628bd87365702e371b7d473f4,1,3.9,,
9746ac9ae417877d36f7b85c2bf4cb14,3,3.4,,
97476f0d0e7f3b42236938faaf3f3183,2,4,,
974aaeb1d2aa175620c090a31ce26f6a,1,3.8,,
974b9e4ed02eb78eb689df9081a0b487,1,2.9,,
97500ac3bc4b8f278d7ca35538fff356,2,3.3,,
975379e25f6206e51d64352ea6c6ae24,1,4,,
975514b81b6e94e63fd79b4490ae009e,1,3.7,,
975519f9ec242004b412e6643903fb3b,2,4,,
9759018a87830ec662c6d1c866a22363,1,3.2,,
975980fd488f586be569f7fdd252b6ec,1,4,,
9759c6296614109f9cb896e1f1d6b8dc,1,4,,
975a369a5342dc626e9f33074b1f8340,2,4.2,,
97621a5e7ede6c3cc8086a34db30a0a8,1,4.3,,
97669fd56d395e24259ced8aa3aa9417,1,4.3,,
976d448337c54d9327babfccd9b68b80,1,4.3,,
976eb2b28f634a8335218f1b9911ade9,1,3.9,,
9774d07d54fe2bed8dfa7ebb7b10194e,1,4,,
9778ba5150e7611cc59c9d4813e0d0cc,2,4,,
9779987d592426e29a3f1be5abc92819,1,3.5,,
977c08642e1a846e3e18864f3238da79,1,3.8,,
977c9e5fadfb270c121aabf61970cdc3,3,3,,
977d646fdb7e206d1ba9fd83400fe454,3,2.9,,
977d904b8a044b532d96578be1eb89e7,1,4,,
9788fa0a030fc37b30d93769d48d0f3e,3,3.1,,
978d9dd6dc7bf70631cb611c5752343f,1,4.1,,
97920ba5c281d47dba619f9dd8a6f7a0,1,4.3,,
9794866e98e56795b28f271e20e2c147,3,3.5,,
979bd65e9f4ede46fc2ae1385fec2d1b,1,3.2,,
979c7aaf62ae8fd8d03d31b09b88017a,2,3.8,,
979d92d89789f2f68882417cedd8d5eb,2,2.9,,
979fc76bcf4cc211a103d7f377df3fbb,1,3.5,,
979fcfeadd98373343259dd0ed1afd32,1,3.8,,
97a1d010f298f8147543affab0dbf998,2,3.8,,
97a9eea06810f1f2d0efea052ea003a5,2,4,,
97ab423388b84b83dc515c17e9acb8fe,1,4,,
97ac2df095d15779f374cfc5e84fc050,1,4.3,,
97ad6fea855c14a9b2880a5d27324273,2,3.8,,
97af4b139559aab36ab948ea074bdfbc,1,4,,
97af7172f013b4d6efd0186109a71af0,2,3.1,,
97b07d73155265c4680c14afa65a8f4e,3,3.6,,
97b70ddc464600ecda3169cd2435c779,2,3.6,,
97b9be73c238d0b3415aba808491c68f,3,4.3,,
97ba59d3ca8f73438b73f35e490cd10b,2,3.4,,
97ba834588d4fce73b2ddb139b680c2b,2,3.3,,
97bc4d0ce6cc77f2c94df976cada8a41,2,3.7,,
97bfec0caaf979575eb7d286cef4fa23,1,4,,
97c351bcbe4abc92b7a4a948aed44fe5,1,3.7,,
97c3e15a8d1c67f695e5a62106306bf1,3,3.2,,
97c51405dbdffbc16be881a1e1f432b9,1,4,,
97cc5b60e8ee5717ab7a6f2ecb65efca,2,4.2,,
97ccffc401615887063810e391bca08f,2,4.3,,
97cfe97b3d2ef8f88b691725661fdb51,1,3.4,,
97d37adcb51bb34f6b0c3204d40087c6,1,4.3,,
97d6fe4d283eb7ba7b0fff9bf35f3c31,2,3.8,,
97de12122c25e5b3b5f39b1bd7c6ffc1,1,4.3,,
97deb4f85f8d8b7010c6eb8e46bd578e,1,4.2,,
97e0dbc020f525f9d7ad1054f1dfad77,1,3.6,,
97e0dc93bbf242b326f26b8407399563,1,4,,
97e123a4bbfc81f1b376f7e865a1226d,1,3.7,,
97e419dcbf6097f61d57299b09ed7e67,2,4,,
97e8aa2518a0dad999cce948810924f9,1,3.7,,
97edc14d6609ad60f00f8ec728bcb78d,2,4,,
97ee5fb62b29d81aa54c156fcdfc16fe,3,3.9,,
97f5f22723114f8df1f0fdbe110876e5,1,3.1,,
97f5f85921d4a1184a351268cb5db841,2,3.8,,
97f70581b6c6e356a4c5524739219c16,2,3.7,,
97f8ae769f15bfa143d174a7a9eed4fd,1,3.8,,
97fde01f574469835e1b860ef3c01833,1,4,,
9800e04877448ef33ec7f3067359c2c8,1,3.2,,
9806e05c70f5696020c5f97e68594377,2,3.3,,
9806e7aedda5552160790597e9c0e9e9,2,3.8,,
9806fcf8a715c91d008a13bb9ecbd3a0,1,3.6,,
98078870efc216a96efc4e3ec88da7f7,2,3.8,,
980daf43bc4ab07bfaa55d953ddaa0c4,1,3.8,,
980e4dc7b15b77958dee7dc15941213d,2,3.5,,
981a2386c9f3ae8c3520e9b5ae934303,1,4,,
981bb4e7b4495002beac5a8a48d3ce0f,2,3.6,,
981dc0b81ac6443636fbb337b072a99f,1,4,,
98226cddce2115299a38fc7dedf8f772,1,3.5,,
982884560472011d763b2e7bfabcb8d2,1,4.1,,
9828d4355e39a425c49b5d66163c0c4d,2,3.8,,
982d31c57dbcfd15680bcfff059bc334,2,3.8,,
982e8797daa8b6fa3d8c98c119caf191,2,3.5,,
